sentences,sentenceIndex,paragraphIndex,section,file,wikiId,Music making,Business meeting,Personal life,Coincidence,Public celebration,Education
This is the production company that produced Night of the Living Dead (1968).,3,6,== Career == | === 1960s ===,indexedSentences/362109.csv,362109,True,False,False,False,False,False
"Directed by Romero and co-written with John A. Russo, the movie became a cult classic and a defining moment for modern horror cinema.",4,6,== Career == | === 1960s ===,indexedSentences/362109.csv,362109,True,False,False,False,False,False
"Between these two films, Romero shot Knightriders (1981), another festival favorite about a group of modern-day jousters who reenact tournaments on motorcycles; and Creepshow (1982), written by Stephen King, an anthology of tongue-in-cheek tales modeled after 1950s horror comics.",0,10,== Career == | === 1970s and 1980s ===,indexedSentences/362109.csv,362109,True,False,False,False,False,False
Romero updated his original screenplay and executive-produced the 1990 remake of Night of the Living Dead directed by Tom Savini for Columbia/TriStar.,0,12,== Career == | === 1990s ===,indexedSentences/362109.csv,362109,True,False,False,False,False,False
"""Due occhi Diabolici"", 1990), an Edgar Allan Poe adaptation in collaboration with Dario Argento and The Dark Half (1993) from a novel written by Stephen King.",1,13,== Career == | === 1990s ===,indexedSentences/362109.csv,362109,True,False,False,False,False,False
"In 1998, Romero produced and directed an unaired pilot about Professional wrestling entitled Iron City Asskickers.",4,13,== Career == | === 1990s ===,indexedSentences/362109.csv,362109,True,False,False,False,False,False
"The commercial was popular and was shown in the weeks before the game's actual release, although a contract dispute prevented it from being shown outside Japan.",9,13,== Career == | === 1990s ===,indexedSentences/362109.csv,362109,False,True,False,False,False,False
"He declined at first — ""I don't wanna make another film with zombies in it, and I couldn't make a movie based on something that ain't mine"" — although in later years, he reconsidered and wrote a script for the first movie.",11,13,== Career == | === 1990s ===,indexedSentences/362109.csv,362109,True,False,False,False,False,False
"Universal Studios produced and released a 2004 remake of Dawn of the Dead, with which Romero was not involved.",1,15,== Career == | === 2000s ===,indexedSentences/362109.csv,362109,True,False,False,False,False,False
"Based on an unused script that Romero had written for his ""Dead Series"", the comic miniseries concerns Damien, an intelligent zombie who remembers his former life, struggling to find his identity as he battles armies of both the living and the dead.",3,15,== Career == | === 2000s ===,indexedSentences/362109.csv,362109,True,False,False,True,False,False
"In August 2006, The Hollywood Reporter made two announcements about Romero, the first being that he would write and direct a film based on a short story by Koji Suzuki, author of Ring and Dark Water, called Solitary Isle and the second announcement pertaining to his signing on to write and direct George A. Romero's Diary of the Dead, which follows a group of college students filming a horror movie who proceed to film the events that follow when the dead rise.",16,15,== Career == | === 2000s ===,indexedSentences/362109.csv,362109,True,False,False,False,False,False
The film centers on two feuding families taking very different approaches in dealing with the living dead on a small coastal island.,2,16,== Career == | === 2000s ===,indexedSentences/362109.csv,362109,False,False,True,False,False,False
"In 2010, Romero was contacted by Claudio Argento to direct a 3D remake of his younger brother Dario Argento's film, Deep Red (1975).",0,18,== Career == | === 2010s ===,indexedSentences/362109.csv,362109,False,False,True,False,False,False
Claudio was expected to write the screenplay and told Romero that his brother would also be involved.,1,18,== Career == | === 2010s ===,indexedSentences/362109.csv,362109,True,False,False,False,False,False
"Romero, who showed interest in the project, decided to contact his longtime friend Dario only to find out that Dario was unaware of a remake and Romero ended up declining Claudio's offer.",2,18,== Career == | === 2010s ===,indexedSentences/362109.csv,362109,False,False,False,True,False,False
"In 2012, Romero returned to video games recording his voice for ""Zombie Squash"" as the lead villain, Dr. B. E. Vil.",0,19,== Career == | === 2010s ===,indexedSentences/362109.csv,362109,True,False,False,False,False,False
"In 2014, Marvel Comics began releasing Empire of the Dead, a 15-issue miniseries written by Romero.",2,19,== Career == | === 2010s ===,indexedSentences/362109.csv,362109,True,False,False,False,False,False
The series was to be written and executive-produced by Romero and Peter Grunwald.,5,19,== Career == | === 2010s ===,indexedSentences/362109.csv,362109,True,False,False,False,False,False
"In May 2017, Romero announced plans for George A. Romero Presents: Road of the Dead, a film that he co-wrote with Matt Birman, who would direct the film making it Romero's second zombie-themed film that he did not direct himself.",6,19,== Career == | === 2010s ===,indexedSentences/362109.csv,362109,True,False,False,False,False,False
Romero and Birman along with Matt Manjourides and Justin Martell will produce the film.,7,19,== Career == | === 2010s ===,indexedSentences/362109.csv,362109,True,False,False,False,False,False
"Birman pitched the idea to Romero ten years earlier, saying the movie is like The Road Warrior meets Rollerball at a NASCAR race, with significant inspiration from Ben-Hur and that ""the story is set on an island where zombie prisoners race cars in a modern-day Coliseum for the entertainment of wealthy humans"".",9,19,== Career == | === 2010s ===,indexedSentences/362109.csv,362109,False,False,False,True,False,False
"""There's a scientist there doing genetic experiments, trying to make the zombies stop eating us, and he has discovered that with a little tampering, they can recall certain memory skills that enable them to drive in these races.",11,19,== Career == | === 2010s ===,indexedSentences/362109.csv,362109,False,False,False,True,False,False
Romero died three days later leading to reports questioning if the film will ever be made.,13,19,== Career == | === 2010s ===,indexedSentences/362109.csv,362109,False,False,True,False,False,False
Romero was married three times.,0,21,== Personal life ==,indexedSentences/362109.csv,362109,False,False,True,False,False,False
"He married his first wife, Nancy, in 1971.",1,21,== Personal life ==,indexedSentences/362109.csv,362109,False,False,True,False,False,False
They divorced in 1978.,2,21,== Personal life ==,indexedSentences/362109.csv,362109,False,False,True,False,False,False
"They had one child together, Cameron, who later became a filmmaker.",3,21,== Personal life ==,indexedSentences/362109.csv,362109,False,False,True,False,False,False
"Romero met his second wife, actress Christine Forrest, on the set of Season of the Witch (1973), and they married in 1981.",4,21,== Personal life ==,indexedSentences/362109.csv,362109,False,False,True,True,False,False
"They had two children together, Andrew and Tina Romero.",6,21,== Personal life ==,indexedSentences/362109.csv,362109,False,False,True,False,False,False
The couple divorced in 2010 after three decades of marriage.,7,21,== Personal life ==,indexedSentences/362109.csv,362109,False,False,True,False,True,False
"Romero met Suzanne Desrocher while filming Land of the Dead (2005), and they married in September 2011 at Martha's Vineyard and lived in Toronto.",0,22,== Personal life ==,indexedSentences/362109.csv,362109,False,False,True,True,False,False
"On July 16, 2017, Romero died following a ""brief but aggressive battle with lung cancer"", according to a statement by his longtime producing partner, Peter Grunwald.",0,24,== Death ==,indexedSentences/362109.csv,362109,True,False,True,False,False,False
"Romero died while listening to the score of one of his favorite films, The Quiet Man, with his wife, Suzanne Desrocher Romero, and daughter from his second marriage, Tina Romero, at his side.",1,24,== Death ==,indexedSentences/362109.csv,362109,False,False,True,False,True,False
Awards and nominations ==,1,28,== Awards and nominations ==,indexedSentences/362109.csv,362109,False,False,False,False,True,False
"Regarded as the ""Godfather of the Dead"" and the ""father of the modern movie zombie"", Romero's influence, and that of Night of the Living Dead, is widely seen among numerous filmmakers and artists, in particular those who have worked in the zombie subgenre, including comics writer Robert Kirkman, novelist Seth Grahame-Smith, and filmmakers John Carpenter,  Edgar Wright and Jack Thomas Smith.",1,31,== Legacy ==,indexedSentences/362109.csv,362109,False,False,True,False,False,False
"In May 2019, the University of Pittsburgh announced it had acquired George Romero's archives and that a multimedia exhibit be created and open to the public in the university's Hillman Library.",0,32,== Legacy ==,indexedSentences/362109.csv,362109,False,False,False,False,True,True
